Index,Aspect_Outer,Aspect_Inner
0,0.3548387096774194,0.0967741935483871
1,0.3870967741935484,0.12903225806451613
2,0.41935483870967744,0.0967741935483871
3,0.41379310344827586,0.10344827586206896
4,0.34615384615384615,0.038461538461538464
5,0.3333333333333333,0.037037037037037035
6,0.35714285714285715,0.07142857142857142
7,0.4,0.13333333333333333
8,0.4,0.13333333333333333
9,0.36363636363636365,0.12121212121212122
10,0.40625,0.125
11,0.3939393939393939,0.09090909090909091
12,0.40625,0.125
13,0.40625,0.09375
14,0.36363636363636365,0.12121212121212122
15,0.3939393939393939,0.15151515151515152
16,0.42424242424242425,0.15151515151515152
17,0.41935483870967744,0.16129032258064516
18,0.3333333333333333,0.037037037037037035
19,0.3333333333333333,0.037037037037037035
20,0.36666666666666664,0.1
21,0.41935483870967744,0.12903225806451613
23,0.38235294117647056,0.14705882352941177
24,0.38235294117647056,0.14705882352941177
25,0.36363636363636365,0.15151515151515152
26,0.3125,0.125
27,0.30303030303030304,0.09090909090909091
28,0.3235294117647059,0.08823529411764706
29,0.35294117647058826,0.11764705882352941
30,0.3939393939393939,0.15151515151515152
31,0.38235294117647056,0.14705882352941177
32,0.36363636363636365,0.09090909090909091
33,0.35294117647058826,0.11764705882352941
34,0.375,0.09375
35,0.3870967741935484,0.06451612903225806
36,0.3333333333333333,0.06666666666666667
37,0.36666666666666664,0.06666666666666667
38,0.4,0.1
39,0.42424242424242425,0.12121212121212122
40,0.42424242424242425,0.12121212121212122
41,0.4117647058823529,0.11764705882352941
42,0.43333333333333335,0.13333333333333333
43,0.38461538461538464,0.038461538461538464
44,0.44,0.04
46,0.6086956521739131,0.13043478260869565
47,0.5652173913043478,0.08695652173913043
48,0.52,0.08
49,0.5769230769230769,0.15384615384615385
50,0.4827586206896552,0.10344827586206896
51,0.43333333333333335,0.1
52,0.4666666666666667,0.13333333333333333
53,0.45161290322580644,0.12903225806451613
54,0.32142857142857145,0.07142857142857142
55,0.26666666666666666,0.03333333333333333
56,0.2413793103448276,0.034482758620689655
57,0.27586206896551724,0.034482758620689655
58,0.26666666666666666,0.0
59,0.23333333333333334,0.0
60,0.2413793103448276,0.0
61,0.2413793103448276,0.0
62,0.23333333333333334,0.0
63,0.26666666666666666,0.03333333333333333
64,0.23333333333333334,0.0
65,0.2413793103448276,0.0
66,0.25806451612903225,0.0
67,0.2,-0.03333333333333333
69,0.27586206896551724,0.0
70,0.26666666666666666,0.03333333333333333
72,0.2413793103448276,0.034482758620689655
73,0.25,0.0
74,0.23333333333333334,0.03333333333333333
75,0.23333333333333334,0.0
76,0.27586206896551724,0.034482758620689655
77,0.27586206896551724,0.0
78,0.2857142857142857,0.03571428571428571
79,0.25925925925925924,0.0
80,0.36,0.0
82,0.5416666666666666,0.08333333333333333
83,0.6363636363636364,0.13636363636363635
84,0.5652173913043478,0.08695652173913043
85,0.5217391304347826,0.08695652173913043
86,0.44,0.08
87,0.5,0.11538461538461539
88,0.4642857142857143,0.14285714285714285
89,0.42857142857142855,0.07142857142857142
90,0.32142857142857145,0.07142857142857142
91,0.32142857142857145,0.03571428571428571
92,0.35714285714285715,0.03571428571428571
93,0.37037037037037035,0.07407407407407407
94,0.38461538461538464,0.038461538461538464
95,0.4230769230769231,0.07692307692307693
96,0.4444444444444444,0.07407407407407407
97,0.5,0.11538461538461539
98,0.48148148148148145,0.14814814814814814
99,0.3793103448275862,0.06896551724137931
100,0.3448275862068966,0.034482758620689655
101,0.375,0.125
102,0.42424242424242425,0.15151515151515152
103,0.42424242424242425,0.15151515151515152
104,0.42424242424242425,0.12121212121212122
105,0.42424242424242425,0.15151515151515152
106,0.3939393939393939,0.12121212121212122
107,0.4117647058823529,0.11764705882352941
108,0.38235294117647056,0.11764705882352941
109,0.36363636363636365,0.12121212121212122
110,0.36363636363636365,0.12121212121212122
111,0.36363636363636365,0.12121212121212122
112,0.375,0.125
113,0.375,0.125
114,0.375,0.125
115,0.36363636363636365,0.09090909090909091
116,0.3333333333333333,0.09090909090909091
117,0.3939393939393939,0.09090909090909091
118,0.375,0.125
119,0.375,0.125
120,0.3870967741935484,0.12903225806451613
121,0.375,0.125
122,0.3870967741935484,0.12903225806451613
123,0.3548387096774194,0.0967741935483871
124,0.4,0.1
125,0.41379310344827586,0.06896551724137931
126,0.3793103448275862,0.10344827586206896
127,0.42857142857142855,0.07142857142857142
128,0.4444444444444444,0.1111111111111111
129,0.4642857142857143,0.10714285714285714
130,0.5185185185185185,0.1111111111111111
131,0.46153846153846156,0.07692307692307693
132,0.48,0.04
133,0.44,0.0
134,0.48,0.04
135,0.48,0.04
136,0.56,0.08
137,0.625,0.16666666666666666
138,0.6,0.2
139,0.5416666666666666,0.125
140,0.38461538461538464,0.038461538461538464
141,0.37037037037037035,0.0
142,0.5,0.10714285714285714
143,0.4482758620689655,0.06896551724137931
144,0.41379310344827586,0.06896551724137931
145,0.4,0.06666666666666667
146,0.41379310344827586,0.10344827586206896
147,0.4482758620689655,0.10344827586206896
148,0.4482758620689655,0.06896551724137931
149,0.4,0.06666666666666667
150,0.4,0.1
151,0.43333333333333335,0.1
152,0.43333333333333335,0.13333333333333333
153,0.43333333333333335,0.13333333333333333
154,0.4,0.06666666666666667
155,0.3,0.03333333333333333
156,0.27586206896551724,0.0
157,0.3103448275862069,0.0
158,0.27586206896551724,0.0
159,0.2857142857142857,0.0
160,0.3448275862068966,0.0
161,0.3793103448275862,0.034482758620689655
162,0.43333333333333335,0.1
163,0.41935483870967744,0.12903225806451613
164,0.43333333333333335,0.1
165,0.3548387096774194,0.03225806451612903
166,0.36666666666666664,0.03333333333333333
167,0.4,0.03333333333333333
168,0.3870967741935484,0.06451612903225806
169,0.41935483870967744,0.0967741935483871
170,0.42424242424242425,0.12121212121212122
171,0.4375,0.125
172,0.45161290322580644,0.12903225806451613
173,0.375,0.125
174,0.40625,0.125
175,0.375,0.09375
176,0.42424242424242425,0.12121212121212122
177,0.42424242424242425,0.15151515151515152
178,0.46875,0.125
179,0.5,0.15625
180,0.48484848484848486,0.18181818181818182
181,0.48484848484848486,0.15151515151515152
182,0.46875,0.15625
183,0.4,0.1
184,0.36666666666666664,0.03333333333333333
185,0.4,0.06666666666666667
186,0.5,0.16666666666666666
187,0.53125,0.21875
188,0.53125,0.21875
189,0.46875,0.1875
190,0.4375,0.15625
191,0.45161290322580644,0.16129032258064516
192,0.40625,0.125
193,0.4375,0.125
194,0.4375,0.125
195,0.4375,0.125
196,0.34375,0.0625
197,0.2903225806451613,0.03225806451612903
198,0.23333333333333334,0.0
199,0.25806451612903225,0.03225806451612903
200,0.26666666666666666,0.03333333333333333
201,0.26666666666666666,0.03333333333333333
202,0.26666666666666666,0.03333333333333333
203,0.26666666666666666,0.03333333333333333
204,0.23333333333333334,0.03333333333333333
205,0.23333333333333334,0.03333333333333333
206,0.23333333333333334,0.0
207,0.23333333333333334,0.03333333333333333
208,0.22580645161290322,0.0
209,0.23333333333333334,0.0
210,0.23333333333333334,0.0
211,0.20689655172413793,0.0
212,0.20689655172413793,-0.034482758620689655
213,0.26666666666666666,0.03333333333333333
214,0.5862068965517241,0.20689655172413793
215,0.5517241379310345,0.20689655172413793
216,0.5862068965517241,0.27586206896551724
217,0.5862068965517241,0.2413793103448276
218,0.5333333333333333,0.2
219,0.5172413793103449,0.1724137931034483
220,0.5714285714285714,0.21428571428571427
221,0.5517241379310345,0.20689655172413793
222,0.6071428571428571,0.25
223,0.6071428571428571,0.25
224,0.6551724137931034,0.3103448275862069
225,0.7037037037037037,0.3333333333333333
226,0.6296296296296297,0.25925925925925924
227,0.5925925925925926,0.25925925925925924
228,0.5555555555555556,0.25925925925925924
229,0.48148148148148145,0.18518518518518517
230,0.37037037037037035,0.1111111111111111
231,0.3076923076923077,0.11538461538461539
232,0.25925925925925924,0.037037037037037035
233,0.14814814814814814,-0.07407407407407407
234,0.23076923076923078,0.0
235,0.14814814814814814,-0.07407407407407407
236,0.14285714285714285,-0.03571428571428571
237,0.2857142857142857,0.03571428571428571
238,0.3448275862068966,0.10344827586206896
239,0.3103448275862069,0.06896551724137931
240,0.3793103448275862,0.06896551724137931
241,0.3448275862068966,0.06896551724137931
243,0.3448275862068966,0.06896551724137931
244,0.3870967741935484,0.0967741935483871
245,0.3125,0.09375
246,0.3,0.06666666666666667
247,0.3448275862068966,0.06896551724137931
248,0.3103448275862069,0.034482758620689655
249,0.2962962962962963,0.0
250,0.32142857142857145,0.0
251,0.3076923076923077,0.0
252,0.28,-0.04
253,0.4166666666666667,0.0
254,0.4166666666666667,0.041666666666666664
255,0.43478260869565216,0.043478260869565216
256,0.43478260869565216,0.0
257,0.391304347826087,0.043478260869565216
258,0.375,0.0
259,0.4166666666666667,0.041666666666666664
260,0.45454545454545453,0.045454545454545456
261,0.4166666666666667,0.041666666666666664
262,0.44,0.08
263,0.4642857142857143,0.14285714285714285
264,0.43333333333333335,0.13333333333333333
265,0.45161290322580644,0.16129032258064516
266,0.43333333333333335,0.13333333333333333
267,0.4,0.06666666666666667
268,0.3870967741935484,0.0967741935483871
269,0.41379310344827586,0.10344827586206896
270,0.3793103448275862,0.10344827586206896
271,0.3448275862068966,0.034482758620689655
272,0.2962962962962963,0.0
273,0.2962962962962963,-0.037037037037037035
274,0.3076923076923077,0.0
275,0.23076923076923078,0.0
276,0.2962962962962963,0.0
277,0.2962962962962963,0.0
278,0.2962962962962963,0.0
279,0.2962962962962963,0.0
280,0.37037037037037035,0.0
281,0.4444444444444444,0.07407407407407407
282,0.5357142857142857,0.21428571428571427
283,0.5555555555555556,0.18518518518518517
284,0.5,0.16666666666666666
285,0.5357142857142857,0.17857142857142858
286,0.5714285714285714,0.17857142857142858
287,0.5357142857142857,0.17857142857142858
288,0.5714285714285714,0.21428571428571427
289,0.6153846153846154,0.19230769230769232
290,0.625,0.16666666666666666
291,0.5833333333333334,0.08333333333333333
293,0.5833333333333334,0.125
294,0.6363636363636364,0.13636363636363635
295,0.7,0.1
296,0.6363636363636364,0.13636363636363635
297,0.6363636363636364,0.13636363636363635
298,0.6363636363636364,0.13636363636363635
299,0.6086956521739131,0.13043478260869565
300,0.6363636363636364,0.13636363636363635
301,0.5416666666666666,0.08333333333333333
302,0.6363636363636364,0.13636363636363635
303,0.5909090909090909,0.045454545454545456
304,0.36,0.0
305,0.2962962962962963,0.0
306,0.2962962962962963,0.0
307,0.2692307692307692,0.038461538461538464
308,0.25925925925925924,0.0
309,0.2962962962962963,0.0
310,0.2222222222222222,0.0
311,0.3076923076923077,0.0
312,0.25925925925925924,0.0
313,0.2857142857142857,-0.03571428571428571
314,0.2857142857142857,-0.03571428571428571
318,0.2857142857142857,0.0
320,0.3333333333333333,0.037037037037037035
325,0.64,0.16
326,0.6521739130434783,0.13043478260869565
327,0.6521739130434783,0.17391304347826086
328,0.6521739130434783,0.13043478260869565
329,0.6363636363636364,0.13636363636363635
330,0.625,0.16666666666666666
331,0.625,0.125
337,0.4642857142857143,0.14285714285714285
342,0.52,0.08
343,0.5416666666666666,0.08333333333333333
349,0.5357142857142857,0.14285714285714285
350,0.5172413793103449,0.13793103448275862
364,0.5185185185185185,0.18518518518518517
365,0.5555555555555556,0.14814814814814814
366,0.5769230769230769,0.15384615384615385
367,0.56,0.12
369,0.4166666666666667,0.041666666666666664
370,0.4,0.04
376,0.36,0.0
377,0.5833333333333334,0.125
378,0.6521739130434783,0.17391304347826086
379,0.64,0.16
380,0.6666666666666666,0.20833333333333334
381,0.6,0.2
382,0.5833333333333334,0.16666666666666666
383,0.37037037037037035,0.037037037037037035
384,0.4,0.08
385,0.42857142857142855,0.10714285714285714
386,0.42857142857142855,0.07142857142857142
387,0.5,0.11538461538461539
388,0.5384615384615384,0.15384615384615385
389,0.6,0.16
390,0.6086956521739131,0.17391304347826086
391,0.5652173913043478,0.13043478260869565
392,0.6363636363636364,0.09090909090909091
393,0.52,0.08
394,0.56,0.12
395,0.5769230769230769,0.15384615384615385
396,0.5769230769230769,0.15384615384615385
397,0.3333333333333333,0.07407407407407407
398,0.2962962962962963,0.037037037037037035
399,0.2962962962962963,0.037037037037037035
400,0.48,0.08
401,0.5416666666666666,0.125
402,0.48,0.08
403,0.48,0.04
404,0.48,0.08
405,0.5,0.08333333333333333
406,0.5416666666666666,0.125
407,0.5833333333333334,0.125
408,0.5833333333333334,0.08333333333333333
409,0.5185185185185185,0.07407407407407407
410,0.4827586206896552,0.06896551724137931
411,0.5333333333333333,0.16666666666666666
412,0.5333333333333333,0.13333333333333333
413,0.4838709677419355,0.12903225806451613
414,0.5333333333333333,0.16666666666666666
415,0.5,0.13333333333333333
416,0.4482758620689655,0.10344827586206896
417,0.4666666666666667,0.13333333333333333
418,0.4642857142857143,0.10714285714285714
419,0.2413793103448276,0.0
420,0.1935483870967742,0.0
421,0.1724137931034483,-0.034482758620689655
422,0.16666666666666666,-0.03333333333333333
423,0.16129032258064516,-0.03225806451612903
424,0.15625,-0.03125
425,0.16666666666666666,-0.03333333333333333
426,0.16129032258064516,-0.03225806451612903
427,0.2,-0.03333333333333333
428,0.16129032258064516,0.0
429,0.1724137931034483,-0.06896551724137931
430,0.16129032258064516,-0.06451612903225806
431,0.1875,0.0
432,0.16666666666666666,-0.03333333333333333
433,0.22580645161290322,-0.03225806451612903
434,0.25806451612903225,0.0
435,0.3125,0.0625
436,0.42424242424242425,0.18181818181818182
437,0.4,0.17142857142857143
438,0.3611111111111111,0.19444444444444445
439,0.3611111111111111,0.19444444444444445
440,0.3611111111111111,0.1388888888888889
441,0.37142857142857144,0.17142857142857143
442,0.37142857142857144,0.17142857142857143
443,0.4117647058823529,0.17647058823529413
444,0.38235294117647056,0.17647058823529413
445,0.4117647058823529,0.17647058823529413
446,0.42424242424242425,0.18181818181818182
447,0.3870967741935484,0.16129032258064516
448,0.41935483870967744,0.12903225806451613
449,0.4,0.13333333333333333
450,0.42857142857142855,0.17857142857142858
451,0.4444444444444444,0.18518518518518517
452,0.42857142857142855,0.10714285714285714
453,0.4230769230769231,0.07692307692307693
454,0.4,0.0
455,0.4,0.04
456,0.375,0.041666666666666664
457,0.34615384615384615,0.038461538461538464
458,0.38461538461538464,0.038461538461538464
459,0.3333333333333333,0.0
460,0.3333333333333333,0.037037037037037035
461,0.3333333333333333,0.0
462,0.2413793103448276,-0.034482758620689655
463,0.2857142857142857,0.0
464,0.2413793103448276,0.0
465,0.3,0.03333333333333333
466,0.4666666666666667,0.16666666666666666
467,0.46875,0.1875
468,0.45161290322580644,0.1935483870967742
469,0.375,0.125
470,0.45161290322580644,0.12903225806451613
471,0.43333333333333335,0.2
472,0.42857142857142855,0.10714285714285714
473,0.4444444444444444,0.1111111111111111
474,0.5384615384615384,0.11538461538461539
475,0.5,0.11538461538461539
476,0.5185185185185185,0.1111111111111111
477,0.5,0.17857142857142858
478,0.5,0.2
479,0.4838709677419355,0.1935483870967742
480,0.4375,0.15625
481,0.45161290322580644,0.1935483870967742
482,0.43333333333333335,0.13333333333333333
483,0.4642857142857143,0.10714285714285714
484,0.5185185185185185,0.14814814814814814
485,0.5,0.17857142857142858
486,0.4666666666666667,0.16666666666666666
487,0.5,0.16666666666666666
488,0.4666666666666667,0.16666666666666666
489,0.5357142857142857,0.17857142857142858
490,0.4642857142857143,0.14285714285714285
491,0.56,0.16
492,0.52,0.12
493,0.5416666666666666,0.08333333333333333
494,0.6363636363636364,0.13636363636363635
495,0.6086956521739131,0.13043478260869565
496,0.56,0.12
497,0.5357142857142857,0.14285714285714285
498,0.5357142857142857,0.14285714285714285
499,0.5714285714285714,0.10714285714285714
500,0.5384615384615384,0.15384615384615385
501,0.48148148148148145,0.07407407407407407
502,0.48,0.08
503,0.46153846153846156,0.07692307692307693
504,0.4444444444444444,0.07407407407407407
505,0.4444444444444444,0.07407407407407407
506,0.4074074074074074,0.037037037037037035
507,0.4074074074074074,0.037037037037037035
508,0.4230769230769231,0.038461538461538464
509,0.37037037037037035,0.0
510,0.3333333333333333,0.037037037037037035
511,0.3333333333333333,0.037037037037037035
512,0.3333333333333333,0.037037037037037035
513,0.2962962962962963,0.037037037037037035
514,0.3333333333333333,0.037037037037037035
515,0.3333333333333333,0.0
516,0.3333333333333333,0.037037037037037035
517,0.2857142857142857,0.0
518,0.2962962962962963,-0.037037037037037035
519,0.3103448275862069,0.0
520,0.2962962962962963,0.0
521,0.2962962962962963,0.0
522,0.3333333333333333,0.0
523,0.2857142857142857,0.0
524,0.2857142857142857,0.0
525,0.27586206896551724,0.0
526,0.2857142857142857,0.0
527,0.38461538461538464,0.0
528,0.46153846153846156,0.11538461538461539
529,0.56,0.16
530,0.5217391304347826,0.13043478260869565
531,0.4782608695652174,0.13043478260869565
532,0.45454545454545453,0.09090909090909091
533,0.5652173913043478,0.17391304347826086
534,0.5,0.20833333333333334
535,0.4583333333333333,0.125
536,0.4583333333333333,0.125
537,0.6956521739130435,0.21739130434782608
538,0.625,0.20833333333333334
539,0.5652173913043478,0.13043478260869565
540,0.5,0.125
541,0.46153846153846156,0.11538461538461539
542,0.46153846153846156,0.07692307692307693
543,0.5185185185185185,0.14814814814814814
544,0.5357142857142857,0.17857142857142858
545,0.5185185185185185,0.18518518518518517
546,0.39285714285714285,0.07142857142857142
547,0.3448275862068966,0.034482758620689655
548,0.3448275862068966,0.034482758620689655
549,0.32142857142857145,0.03571428571428571
550,0.43333333333333335,0.13333333333333333
551,0.41935483870967744,0.12903225806451613
552,0.3548387096774194,0.0967741935483871
553,0.43333333333333335,0.13333333333333333
554,0.3870967741935484,0.0967741935483871
555,0.36666666666666664,0.13333333333333333
556,0.36666666666666664,0.1
557,0.36666666666666664,0.13333333333333333
558,0.36666666666666664,0.1
559,0.4,0.13333333333333333
560,0.4,0.1
561,0.3793103448275862,0.13793103448275862
562,0.4642857142857143,0.14285714285714285
563,0.42857142857142855,0.10714285714285714
564,0.42857142857142855,0.10714285714285714
565,0.38461538461538464,0.11538461538461539
566,0.3076923076923077,0.038461538461538464
567,0.3076923076923077,0.0
568,0.2692307692307692,0.0
569,0.25925925925925924,0.0
570,0.25,0.03571428571428571
571,0.25925925925925924,0.0
572,0.2962962962962963,0.0
573,0.25925925925925924,0.037037037037037035
574,0.25925925925925924,0.0
575,0.25925925925925924,0.0
576,0.2962962962962963,0.037037037037037035
577,0.2962962962962963,-0.037037037037037035
578,0.2962962962962963,0.0
579,0.2962962962962963,-0.037037037037037035
580,0.2857142857142857,0.0
581,0.27586206896551724,0.0
582,0.2857142857142857,-0.03571428571428571
583,0.26666666666666666,0.0
584,0.27586206896551724,0.0
585,0.27586206896551724,0.0
586,0.2962962962962963,0.037037037037037035
587,0.3076923076923077,0.038461538461538464
588,0.46153846153846156,0.11538461538461539
589,0.5,0.125
590,0.48,0.16
591,0.5,0.08333333333333333
592,0.5217391304347826,0.08695652173913043
593,0.4583333333333333,0.08333333333333333
594,0.4230769230769231,0.07692307692307693
595,0.4782608695652174,0.13043478260869565
596,0.44,0.04
597,0.48,0.04
598,0.4230769230769231,0.07692307692307693
599,0.48,0.04
600,0.44,0.04
601,0.48,0.04
602,0.5,0.08333333333333333
603,0.46153846153846156,0.038461538461538464
604,0.4230769230769231,0.07692307692307693
605,0.4074074074074074,0.07407407407407407
606,0.39285714285714285,0.03571428571428571
607,0.35714285714285715,0.07142857142857142
608,0.32142857142857145,0.07142857142857142
609,0.3333333333333333,0.03333333333333333
610,0.3103448275862069,0.034482758620689655
611,0.36666666666666664,0.1
612,0.3225806451612903,0.0967741935483871
613,0.375,0.125
614,0.375,0.125
615,0.36666666666666664,0.1
616,0.4,0.1
617,0.4,0.13333333333333333
618,0.3870967741935484,0.12903225806451613
619,0.4,0.1
620,0.3793103448275862,0.10344827586206896
621,0.4,0.13333333333333333
622,0.3793103448275862,0.06896551724137931
623,0.3793103448275862,0.06896551724137931
624,0.3448275862068966,0.10344827586206896
625,0.2413793103448276,0.0
626,0.25,0.0
627,0.2857142857142857,0.03571428571428571
628,0.21428571428571427,0.0
629,0.25925925925925924,0.037037037037037035
630,0.21428571428571427,0.03571428571428571
631,0.21428571428571427,0.0
632,0.21428571428571427,0.03571428571428571
633,0.2413793103448276,0.034482758620689655
634,0.2222222222222222,0.0
635,0.17857142857142858,-0.03571428571428571
636,0.20689655172413793,0.0
637,0.2857142857142857,0.07142857142857142
638,0.36666666666666664,0.13333333333333333
639,0.3448275862068966,0.10344827586206896
640,0.41379310344827586,0.10344827586206896
641,0.3548387096774194,0.0967741935483871
642,0.3793103448275862,0.13793103448275862
643,0.36666666666666664,0.13333333333333333
644,0.3548387096774194,0.12903225806451613
645,0.4,0.13333333333333333
646,0.41379310344827586,0.13793103448275862
647,0.35714285714285715,0.07142857142857142
648,0.34615384615384615,0.038461538461538464
649,0.3333333333333333,0.041666666666666664
650,0.36,0.04
651,0.38461538461538464,0.07692307692307693
652,0.4166666666666667,0.08333333333333333
653,0.32,0.04
654,0.3076923076923077,0.038461538461538464
655,0.2692307692307692,0.0
656,0.2962962962962963,0.037037037037037035
657,0.3333333333333333,0.07407407407407407
658,0.4074074074074074,0.1111111111111111
659,0.4074074074074074,0.1111111111111111
660,0.4,0.08
661,0.38461538461538464,0.07692307692307693
662,0.4074074074074074,0.07407407407407407
663,0.3793103448275862,0.10344827586206896
664,0.42857142857142855,0.10714285714285714
